GEO_ID,CENSUSAREA,income_change_field_1,income_change_Geo_FIPS,income_change_SE_T058_001,income_change_SE_T058_010,income_change_prec_change,NUMPOINTS
1400000US36075020500,126.06000,,,,,,0
1400000US36091062000,39.96400,,,,,,0
1400000US36091062200,0.53200,,,,,,0
1400000US36091062300,0.30900,,,,,,0
1400000US36091062403,5.41800,,,,,,0
1400000US36091062404,10.70400,,,,,,0
1400000US36091062406,2.80000,,,,,,0
1400000US36091062501,4.85500,,,,,,0
1400000US36091062503,2.84400,,,,,,0
1400000US36091062505,9.95700,,,,,,0
1400000US36091062507,6.51900,,,,,,0
1400000US36091062508,3.47900,,,,,,0
1400000US36091062509,3.45100,,,,,,0
1400000US36091062601,6.95200,,,,,,0
1400000US36091062602,16.59100,,,,,,0
1400000US36091062700,6.28400,,,,,,0
1400000US36093020101,0.45800,,,,,,0
1400000US36093020102,0.33000,,,,,,0
1400000US36093020200,0.69500,,,,,,0
1400000US36093020500,0.67800,,,,,,0
1400000US36055013508,3.88600,,,,,,0
1400000US36055013601,0.93400,,,,,,0
1400000US36055013603,3.11100,,,,,,0
1400000US36055013701,0.55300,,,,,,0
1400000US36055013702,1.03600,,,,,,0
1400000US36055013800,0.87300,,,,,,0
1400000US36055013901,0.86900,,,,,,0
1400000US36055014001,1.92800,,,,,,0
1400000US36055014003,0.98800,,,,,,0
1400000US36055014004,1.17100,,,,,,0
1400000US36055014102,1.97100,,,,,,0
1400000US36055014103,1.66500,,,,,,0
1400000US36055014104,6.26900,,,,,,0
1400000US36055014202,5.65800,,,,,,0
1400000US36055014204,1.42600,,,,,,0
1400000US36055014302,1.97900,,,,,,0
1400000US36055014400,3.42000,,,,,,0
1400000US36055014501,2.37700,,,,,,0
1400000US36055014503,1.32300,,,,,,0
1400000US36055014504,2.72800,,,,,,0
1400000US36055014601,10.16700,,,,,,0
1400000US36055014602,19.88100,,,,,,0
1400000US36063023902,1.33300,,,,,,0
1400000US36063024001,69.23500,,,,,,0
1400000US36063024101,52.23700,,,,,,0
1400000US36063024102,37.10800,,,,,,0
1400000US36063024201,28.80700,,,,,,0
1400000US36063024202,23.01700,,,,,,0
1400000US36063024302,48.59100,,,,,,0
1400000US36063024303,39.71000,,,,,,0
1400000US36063024401,1.09700,,,,,,0
1400000US36063024404,4.14000,,,,,,0
1400000US36063024405,25.87500,,,,,,0
1400000US36063024406,6.01000,,,,,,0
1400000US36063024502,30.01000,,,,,,0
1400000US36063024600,1.62800,,,,,,0
1400000US36063940001,9.08300,,,,,,0
1400000US36065020102,0.39900,,,,,,0
1400000US36065020300,0.32600,,,,,,0
1400000US36075020600,56.76500,,,,,,0
1400000US36075020702,12.29100,,,,,,0
1400000US36075020703,33.35400,,,,,,0
1400000US36075020800,40.46400,,,,,,0
1400000US36075020901,1.17100,,,,,,0
1400000US36075020902,41.03000,,,,,,0
1400000US36075021000,48.24000,,,,,,0
1400000US36075021102,0.77100,,,,,,0
1400000US36075021103,1.01500,,,,,,0
1400000US36075021104,0.95100,,,,,,0
1400000US36075021200,44.71300,,,,,,0
1400000US36075021401,27.33300,,,,,,0
1400000US36075021402,5.76200,,,,,,0
1400000US36075021501,31.09900,,,,,,0
1400000US36093020600,0.78400,,,,,,0
1400000US36093020700,0.53800,,,,,,0
1400000US36093020800,0.45300,,,,,,0
1400000US36093021001,0.16900,,,,,,0
1400000US36093021002,0.19200,,,,,,0
1400000US36093021200,0.44500,,,,,,0
1400000US36093021500,0.33000,,,,,,0
1400000US36093021600,0.48800,,,,,,0
1400000US36093021700,0.49400,,,,,,0
1400000US36093021800,2.08200,,,,,,0
1400000US36093031900,3.97500,,,,,,0
1400000US36093032000,2.41000,,,,,,0
1400000US36093032101,5.19000,,,,,,0
1400000US36093032102,2.38200,,,,,,0
1400000US36093032300,0.35900,,,,,,0
1400000US36093032402,4.38300,,,,,,0
1400000US36093032403,2.62500,,,,,,0
1400000US36093032404,8.30500,,,,,,0
1400000US36093032503,3.97200,,,,,,0
1400000US36093032504,25.43400,,,,,,0
1400000US36093032601,2.30400,,,,,,0
1400000US36055014700,30.41100,,,,,,0
1400000US36055014802,25.83100,,,,,,0
1400000US36055014803,10.41100,,,,,,0
1400000US36067000600,0.23800,,,,,,0
1400000US36067000700,0.12500,,,,,,0
1400000US36067000800,0.26000,,,,,,0
1400000US36067001000,0.48200,,,,,,0
1400000US36067001400,0.16000,,,,,,0
1400000US36067001500,0.19800,,,,,,0
1400000US36067001600,0.21600,,,,,,0
1400000US36067001702,0.38500,,,,,,0
1400000US36067001800,0.34600,,,,,,0
1400000US36067001900,0.64500,,,,,,0
1400000US36067002000,0.36500,,,,,,0
1400000US36067002300,0.19100,,,,,,0
1400000US36067002400,0.18000,,,,,,0
1400000US36067002700,0.23300,,,,,,0
1400000US36067002901,0.72200,,,,,,0
1400000US36067003200,0.48600,,,,,,0
1400000US36067003400,0.33300,,,,,,0
1400000US36067003500,0.43900,,,,,,0
1400000US36067003601,0.42800,,,,,,0
1400000US36067003602,0.63500,,,,,,0
1400000US36067003800,0.29800,,,,,,0
1400000US36067004000,0.19400,,,,,,0
1400000US36065020705,0.22200,,,,,,0
1400000US36065020802,0.84900,,,,,,0
1400000US36065020803,0.30300,,,,,,0
1400000US36065021000,0.19900,,,,,,0
1400000US36065021101,0.14300,,,,,,0
1400000US36065021102,0.25100,,,,,,0
1400000US36065021103,0.38900,,,,,,0
1400000US36065021202,0.18900,,,,,,0
1400000US36065021301,1.82900,,,,,,0
1400000US36065021302,0.43600,,,,,,0
1400000US36065021303,0.72500,,,,,,0
1400000US36065021402,0.29600,,,,,,0
1400000US36065021500,0.21800,,,,,,0
1400000US36065021601,1.63000,,,,,,0
1400000US36065021602,0.91800,,,,,,0
1400000US36065021701,0.80100,,,,,,0
1400000US36065021702,0.95900,,,,,,0
1400000US36065022000,1.09600,,,,,,0
1400000US36065022100,0.85000,,,,,,0
1400000US36065022200,0.60400,,,,,,0
1400000US36065022500,2.30300,,,,,,0
1400000US36065022701,2.30700,,,,,,0
1400000US36065022702,26.22700,,,,,,0
1400000US36075021502,40.57100,,,,,,0
1400000US36075021602,1.41300,,,,,,0
1400000US36075021603,1.62400,,,,,,0
1400000US36075021604,1.82500,,,,,,0
1400000US36075021605,2.28400,,,,,,0
1400000US36077590100,146.60300,,,,,,0
1400000US36077590201,40.08200,,,,,,0
1400000US36077590202,53.89000,,,,,,0
1400000US36077590300,92.43600,,,,,,0
1400000US36077590400,171.52900,,,,,,0
1400000US36093032602,23.19700,,,,,,0
1400000US36093032700,0.88600,,,,,,0
1400000US36093032902,1.15700,,,,,,0
1400000US36093033002,2.90800,,,,,,0
1400000US36093033003,1.41100,,,,,,0
1400000US36093033004,1.53300,,,,,,0
1400000US36093033101,23.92400,,,,,,0
1400000US36093033102,70.78200,,,,,,0
1400000US36093033300,0.59100,,,,,,0
1400000US36093033400,0.48100,,,,,,0
1400000US36093033500,0.96400,,,,,,0
1400000US36095740100,49.49700,,,,,,0
1400000US36081063700,0.26700,1635,1721325332,54767.00000,59663.00000,8.93969,6
1400000US36081063800,0.26700,1636,1721325432,77667.00000,30139.00000,-61.19459,33
1400000US36081064101,0.03500,1638,1721325733,52375.00000,50063.00000,-4.41432,7
1400000US36081064102,0.85700,1639,1721325734,34875.00000,34875.00000,0.00000,0
1400000US36081064600,0.15500,1641,1721326232,77857.00000,43594.00000,-44.00760,11
1400000US36081065000,0.15400,1642,1721326632,110179.00000,,,8
1400000US36081065400,0.25700,1643,1721327032,80852.00000,63188.00000,-21.84733,23
1400000US36081065501,0.31400,2112,1721327133,,,,0
1400000US36081065600,0.22100,1644,1721327232,85833.00000,86193.00000,0.41942,27
1400000US36067004200,0.34200,,,,,,0
1400000US36067004301,0.13900,,,,,,0
1400000US36067004302,0.46100,,,,,,0
1400000US36067004400,0.30700,,,,,,0
1400000US36067004500,0.39800,,,,,,0
1400000US36067004600,1.49200,,,,,,0
1400000US36067004900,0.30800,,,,,,0
1400000US36067005000,0.44400,,,,,,0
1400000US36067005100,0.31100,,,,,,0
1400000US36067005300,0.26900,,,,,,0
1400000US36067005400,0.28900,,,,,,0
1400000US36067005500,1.05400,,,,,,0
1400000US36067005601,0.63700,,,,,,0
1400000US36067005700,0.52400,,,,,,0
1400000US36067005800,0.33200,,,,,,0
1400000US36067006000,1.42400,,,,,,0
1400000US36067006101,0.52700,,,,,,0
1400000US36067006102,0.67100,,,,,,0
1400000US36067010100,5.02400,,,,,,0
1400000US36067010200,9.75500,,,,,,0
1400000US36067010301,3.42100,,,,,,0
1400000US36067010322,1.83800,,,,,,0
1400000US36065022800,33.51500,,,,,,0
1400000US36065023000,44.22800,,,,,,0
1400000US36065023200,3.22300,,,,,,0
1400000US36065023400,2.43500,,,,,,0
1400000US36065023501,1.17500,,,,,,0
1400000US36065023502,8.89200,,,,,,0
1400000US36065023702,34.61600,,,,,,0
1400000US36065023901,2.32800,,,,,,0
1400000US36065023902,30.61400,,,,,,0
1400000US36065024000,43.37600,,,,,,0
1400000US36065024101,76.91500,,,,,,0
1400000US36077590600,87.82300,,,,,,0
1400000US36077590700,99.11600,,,,,,0
1400000US36077590800,32.91100,,,,,,0
1400000US36077591100,1.62900,,,,,,0
1400000US36077591200,0.92400,,,,,,0
1400000US36077591400,87.68200,,,,,,0
1400000US36077591500,92.89600,,,,,,0
1400000US36077591600,46.25400,,,,,,0
1400000US36079010100,3.84100,,,,,,0
1400000US36079010200,28.36700,,,,,,0
1400000US36079010400,2.62800,,,,,,0
1400000US36079010500,35.34300,,,,,,0
1400000US36081065703,0.10300,2113,1721327335,63934.00000,58641.00000,-8.27885,16
1400000US36081065900,0.07500,1646,1721327532,77344.00000,77500.00000,0.20170,0
1400000US36081066000,0.15000,1647,1721327632,83750.00000,38500.00000,-54.02985,34
1400000US36081066300,0.20300,1649,1721327932,59209.00000,51307.00000,-13.34594,0
1400000US36081066400,1.05800,1650,1721328032,76736.00000,47989.00000,-37.46221,50
1400000US36081066501,0.12700,2114,1721328133,56221.00000,56890.00000,1.18995,9
1400000US36081066900,0.06200,1651,1721328532,66063.00000,78298.00000,18.52020,8
1400000US36081067100,0.08800,2116,1721328732,61758.00000,61875.00000,0.18945,0
1400000US36081067700,0.07200,1652,1721329332,71129.00000,71371.00000,0.34023,2
1400000US36081067900,0.09700,1653,1721329532,54281.00000,43365.00000,-20.11017,46
1400000US36081068000,0.29700,1654,1721329632,73424.00000,49219.00000,-32.96606,109
1400000US36081068300,0.09500,1656,1721329932,49167.00000,52083.00000,5.93081,37
1400000US36081068700,0.10200,1657,1721330332,65381.00000,66756.00000,2.10306,96
1400000US36081069000,0.13600,1658,1721330632,75559.00000,,,38
1400000US36081069400,0.20100,1660,1721331032,80208.00000,105598.00000,31.65520,58
1400000US36081069500,0.08300,1661,1721331132,61406.00000,68750.00000,11.95974,34
1400000US36081069702,0.17100,1663,1721331334,67821.00000,69459.00000,2.41518,20
1400000US36081070300,0.09300,1664,1721331932,68393.00000,74750.00000,9.29481,20
1400000US36081070700,0.08500,1665,1721332332,82454.00000,87371.00000,5.96333,0
1400000US36081071100,0.14500,1667,1721332732,67926.00000,73615.00000,8.37529,41
1400000US36081071303,0.05600,2117,1721332935,54591.00000,54720.00000,0.23630,122
1400000US36081071304,0.06300,2118,1721332936,49389.00000,41875.00000,-15.21391,96
1400000US36081071306,0.06600,2120,1721332938,49698.00000,50580.00000,1.77472,76
1400000US36081071600,7.04400,1668,1721333232,,,,0
1400000US36081071701,0.07800,2121,1721333333,52608.00000,48646.00000,-7.53117,69
1400000US36081071702,0.08300,2122,1721333334,50664.00000,61269.00000,20.93202,25
1400000US36081071900,0.06100,1669,1721333532,47574.00000,26477.00000,-44.34565,70
1400000US36067010400,22.33500,,,,,,0
1400000US36067010500,1.74300,,,,,,0
1400000US36067010600,1.96700,,,,,,0
1400000US36067010700,0.85900,,,,,,0
1400000US36067010900,0.90500,,,,,,0
1400000US36067011011,1.15400,,,,,,0
1400000US36067011012,0.75900,,,,,,0
1400000US36067011021,3.64700,,,,,,0
1400000US36067011022,0.85600,,,,,,0
1400000US36067011102,3.03300,,,,,,0
1400000US36067011201,1.80500,,,,,,0
1400000US36067011202,1.46100,,,,,,0
1400000US36067011232,3.76800,,,,,,0
1400000US36067011241,3.24700,,,,,,0
1400000US36067011242,1.62800,,,,,,0
1400000US36067011300,21.83400,,,,,,0
1400000US36067011401,7.50500,,,,,,0
1400000US36067011402,41.49900,,,,,,0
1400000US36067011500,9.52600,,,,,,0
1400000US36065024102,78.11800,,,,,,0
1400000US36065024301,3.60700,,,,,,0
1400000US36065024302,41.49900,,,,,,0
1400000US36065024303,88.87200,,,,,,0
1400000US36065024400,115.08900,,,,,,0
1400000US36065024500,54.01300,,,,,,0
1400000US36065025001,11.21600,,,,,,0
1400000US36065025003,13.94300,,,,,,0
1400000US36065025100,0.61900,,,,,,0
1400000US36065025200,4.85900,,,,,,0
1400000US36065025300,8.18200,,,,,,0
1400000US36065025400,10.33400,,,,,,0
1400000US36065025500,31.47600,,,,,,0
1400000US36065025600,60.52900,,,,,,0
1400000US36065025800,23.84500,,,,,,0
1400000US36079010600,32.84600,,,,,,0
1400000US36079010700,1.62700,,,,,,0
1400000US36079010800,14.31100,,,,,,0
1400000US36079010900,13.02700,,,,,,0
1400000US36079011000,28.14800,,,,,,0
1400000US36079011100,5.86400,,,,,,0
1400000US36079011200,5.02900,,,,,,0
1400000US36079011400,6.62600,,,,,,0
1400000US36079011500,8.33500,,,,,,0
1400000US36079011600,7.44500,,,,,,0
1400000US36079011700,12.66900,,,,,,0
1400000US36079011800,8.50300,,,,,,0
1400000US36079011900,10.56100,,,,,,0
1400000US36081000200,0.06100,1250,1721261832,50761.00000,47614.00000,-6.19964,46
1400000US36081000400,0.08700,1251,1721262032,59775.00000,57969.00000,-3.02133,97
1400000US36081072300,0.18100,2123,1721333932,134032.00000,136500.00000,1.84135,24
1400000US36083051600,1.77400,,,,,,0
1400000US36083051701,61.43400,,,,,,0
1400000US36083051800,61.62800,,,,,,0
1400000US36083051901,40.25400,,,,,,0
1400000US36083051902,9.49300,,,,,,0
1400000US36083052002,19.69900,,,,,,0
1400000US36083052003,12.29700,,,,,,0
1400000US36083052004,12.35200,,,,,,0
1400000US36083052102,41.60500,,,,,,0
1400000US36083052103,59.60300,,,,,,0
1400000US36083052203,24.47300,,,,,,0
1400000US36083052204,10.57700,,,,,,0
1400000US36083052301,9.52700,,,,,,0
1400000US36083052303,1.86500,,,,,,0
1400000US36067011800,4.42000,,,,,,0
1400000US36067011900,28.76900,,,,,,0
1400000US36067012000,37.53900,,,,,,0
1400000US36067012100,21.46900,,,,,,0
1400000US36067012300,3.77800,,,,,,0
1400000US36067012400,2.37100,,,,,,0
1400000US36067012600,2.13800,,,,,,0
1400000US36067012700,3.50200,,,,,,0
1400000US36067012800,5.04100,,,,,,0
1400000US36067012900,0.73900,,,,,,0
1400000US36067013000,0.91500,,,,,,0
1400000US36067013100,1.43200,,,,,,0
1400000US36067013200,1.09400,,,,,,0
1400000US36067013400,2.46500,,,,,,0
1400000US36067013500,1.96000,,,,,,0
1400000US36067013600,0.70800,,,,,,0
1400000US36067013701,2.73600,,,,,,0
1400000US36067013900,1.80600,,,,,,0
1400000US36065026100,12.28200,,,,,,0
1400000US36065026200,31.88600,,,,,,0
1400000US36065026300,0.62200,,,,,,0
1400000US36065026400,0.46200,,,,,,0
1400000US36065026500,0.44000,,,,,,0
1400000US36065026700,61.44800,,,,,,0
1400000US36065940000,2.31100,,,,,,0
1400000US36065940100,69.23000,,,,,,0
1400000US36065940200,36.73400,,,,,,0
1400000US36065980002,2.95000,,,,,,0
1400000US36065980100,4.62900,,,,,,0
1400000US36081000700,0.21000,1253,1721262332,59407.00000,78516.00000,32.16624,236
1400000US36081000800,0.07300,1254,1721262432,65404.00000,53036.00000,-18.91016,34
1400000US36081001000,0.06200,1255,1721262632,58537.00000,61739.00000,5.47004,65
1400000US36081001400,0.08200,1257,1721263032,58438.00000,39844.00000,-31.81834,71
1400000US36081001600,0.05800,1258,1721263232,46473.00000,50511.00000,8.68892,40
1400000US36081001800,0.06800,1259,1721263432,55270.00000,29265.00000,-47.05084,43
1400000US36081001900,0.34100,1260,1721263532,73690.00000,74821.00000,1.53481,0
1400000US36081002200,0.05700,1262,1721263832,44286.00000,57431.00000,29.68207,75
1400000US36081002400,0.05500,1263,1721264032,72402.00000,45625.00000,-36.98378,85
1400000US36081002500,0.07600,1264,1721264132,18775.00000,18750.00000,-0.13316,0
1400000US36081002800,0.08600,1266,1721264432,57778.00000,26944.00000,-53.36633,54
1400000US36081003000,0.04300,1267,1721264632,52813.00000,56875.00000,7.69129,16
1400000US36081003100,0.06400,1268,1721264732,39554.00000,24509.00000,-38.03661,22
1400000US36081003300,0.19600,2068,1721264932,55625.00000,31375.00000,-43.59551,97
1400000US36081003400,0.08300,1270,1721265032,58021.00000,49821.00000,-14.13281,14
1400000US36081003600,0.07000,1271,1721265232,52656.00000,60417.00000,14.73906,55
1400000US36081003700,0.16400,1272,1721265332,,,,0
1400000US36081003900,0.05700,1274,1721265532,33750.00000,24342.00000,-27.87556,85
1400000US36081004001,0.06700,1275,1721265633,48176.00000,41944.00000,-12.93590,10
1400000US36081004002,0.05000,1276,1721265634,61050.00000,65000.00000,6.47011,114
1400000US36081004300,0.06600,1278,1721265932,16638.00000,26607.00000,59.91706,0
1400000US36081004401,0.10100,1279,1721266033,50438.00000,51375.00000,1.85773,24
1400000US36081004500,0.08500,1280,1721266132,61667.00000,60227.00000,-2.33512,1
1400000US36081005000,0.05900,1282,1721266632,,,,0
1400000US36081005100,0.05300,1283,1721266732,34755.00000,41471.00000,19.32384,56
1400000US36081005300,0.07600,1285,1721266932,50313.00000,54402.00000,8.12712,44
1400000US36081005400,0.16200,1286,1721267032,58100.00000,61071.00000,5.11360,98
1400000US36081005500,0.06400,1287,1721267132,49902.00000,77969.00000,56.24424,28
1400000US36081005700,0.08600,1288,1721267332,47024.00000,42222.00000,-10.21181,180
1400000US36081005800,0.23100,1289,1721267432,57157.00000,56823.00000,-0.58436,44
1400000US36081006100,0.07500,1291,1721267732,52234.00000,52266.00000,0.06126,74
1400000US36081006201,0.15300,2069,1721267833,55197.00000,54617.00000,-1.05078,24
1400000US36081006202,0.44500,2070,1721267834,55913.00000,49929.00000,-10.70234,85
1400000US36085006700,0.36700,2153,1725268332,110750.00000,91190.00000,-17.66140,33
1400000US36085007000,1.05400,1854,1725268632,63790.00000,65109.00000,2.06772,56
1400000US36085007400,0.25500,1855,1725269032,65559.00000,70256.00000,7.16454,106
1400000US36085007500,0.18600,1856,1725269132,55625.00000,59261.00000,6.53663,148
1400000US36085008100,0.31700,1858,1725269732,43958.00000,67361.00000,53.23946,133
1400000US36085009601,0.30000,1860,1725271233,52266.00000,51328.00000,-1.79467,14
1400000US36085009602,0.23800,1861,1725271234,51710.00000,49844.00000,-3.60859,40
1400000US36085009700,0.44400,1862,1725271332,79231.00000,79231.00000,0.00000,110
1400000US36085010500,0.31500,1863,1725272132,52580.00000,52130.00000,-0.85584,339
1400000US36085011201,0.62000,1864,1725272833,57047.00000,57392.00000,0.60476,5
1400000US36085011202,0.76500,1865,1725272834,80164.00000,86758.00000,8.22564,65
1400000US36085011402,0.22400,1867,1725273034,56700.00000,66313.00000,16.95414,51
1400000US36085012100,0.28600,1868,1725273732,92250.00000,93490.00000,1.34417,4
1400000US36085012500,0.17700,1870,1725274132,55139.00000,70804.00000,28.41002,196
1400000US36085012804,0.34600,1871,1725274436,79125.00000,83137.00000,5.07046,69
1400000US36085012805,0.38900,2154,1725274437,66029.00000,65941.00000,-0.13327,0
1400000US36085012806,0.50900,2155,1725274438,56104.00000,56111.00000,0.01248,219
1400000US36085013203,0.39700,1873,1725274835,86207.00000,86034.00000,-0.20068,9
1400000US36085013204,0.40400,1874,1725274836,70234.00000,71797.00000,2.22542,4
1400000US36085013302,0.32700,1876,1725274934,58942.00000,37479.00000,-36.41376,238
1400000US36085013400,0.32800,1877,1725275032,77621.00000,81302.00000,4.74227,9
1400000US36085013800,0.54300,1878,1725275432,96932.00000,100900.00000,4.09359,4
1400000US36085014604,0.43600,1880,1725276236,82546.00000,83634.00000,1.31805,13
1400000US36085014605,0.33800,1881,1725276237,90368.00000,87250.00000,-3.45034,1
1400000US36085014606,0.68300,1882,1725276238,90987.00000,90082.00000,-0.99465,27
1400000US36067011700,2.21900,,,,,,0
1400000US36067014000,1.18800,,,,,,0
1400000US36067014200,1.05200,,,,,,0
1400000US36067014300,1.64500,,,,,,0
1400000US36067014400,6.62200,,,,,,0
1400000US36067014600,3.60700,,,,,,0
1400000US36067014700,4.65300,,,,,,0
1400000US36067014800,6.47400,,,,,,0
